video_title,comment_text,comment_author,comment_date,comment_likes,comment_reply_count
FUNKY BLACK CAT - Podpah #604,Um dos poucos homens que os héteros amam,Rafael Araujo,2023-04-27T02:02:55Z,63,N/A
FUNKY BLACK CAT - Podpah #604,"FUNKY FEZ PARTE DA MINHA INFACIA, MUITO SANGUE BOM, OBRIGADO POR TUDO",ColonOPw,2023-04-27T01:56:47Z,60,N/A
FUNKY BLACK CAT - Podpah #604,"Fez parte da minha adolescência,até hoje assisto os vídeos,Funky monstro demais.",Thalez Souza,2023-04-27T01:06:27Z,60,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,"Parabéns pela versatilidade rapaziada, independente de qualquer imprevisto vcs sabem lidar das melhores formas. Parabéns toda equipe estratégica tbm",Gustavo oliveira,2023-04-26T03:04:42Z,132,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,Vídeo que vc já chega dando link sem nem ver,Kendra Venturella,2023-04-26T00:48:15Z,55,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,Minas? 24horas? \nCamila? Uai😮,Ana Laura Nogueira,2023-04-26T03:03:43Z,31,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,Convida a jully pocaaaaah. PLISSSSSSSS,amanda,2023-04-26T15:01:41Z,26,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,perdi tudo com eles cantando Black Eyed Peas hahahahaha,Juliana Almeida,2023-04-26T11:58:56Z,26,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,Gordinhos mais engraçados do Brasil 🎉😊,Thiago Augusto,2023-04-26T01:32:37Z,22,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,Começa em 5:55,Marco Figueiredo,2023-04-25T23:57:04Z,20,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,Os melhores ep são de vocês dois apenas.,Kaio Henrique,2023-05-01T06:11:21Z,11,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,Estudo segunda e terça no integral não vejo a hora de chegar quarta logo para almoça e assistir um podpahz e depois da aquele sono de lei meu vete coisa fina🤌,Vida em Movimento: Saúde Articular em Foco,2023-04-26T16:38:04Z,6,N/A
QUIZ MALUCO E TORTA NA CARA COM IGÃO E MÍTICO - Podpah #603,1:05:05 literalmente eu,Dr.khalil,2023-04-26T01:54:24Z,6,N/A
CLÉBER MACHADO - Podpah #602,"A energia do Cleber é muito boa, parece ser muito gente fina",João Angelo,2023-04-25T00:55:14Z,527,N/A
CLÉBER MACHADO - Podpah #602,"Porra achei que ia durar mais tempo esse episódio, merecia",Maurício Santos,2023-04-24T23:36:06Z,398,N/A
CLÉBER MACHADO - Podpah #602,Não foi de cabeça não foi de pé foi de... EDCARLOS,Gledson,2023-04-24T23:40:31Z,245,N/A
CLÉBER MACHADO - Podpah #602,Um dos maiores e lendários narradores do futebol brasileiro,Alexandre Freire,2023-04-25T00:29:15Z,236,N/A
CLÉBER MACHADO - Podpah #602,"cresci ouvindo as narrações desse cara, marcante demais e que carisma fantástico, marcou toda uma geração",Matheus Maia,2023-04-25T00:40:53Z,155,N/A
CLÉBER MACHADO - Podpah #602,"Esse episódio era necessário!! Grande Cléber Machado, eternizou vários momentos do meu Corinthians, obrigado lenda 🙏🏽",Guh,2023-04-25T02:36:18Z,80,N/A
CLÉBER MACHADO - Podpah #602,Bons tempos vendo meu São Paulo na libertadores nas noites de quarta-feira com ele narrando,Thiago Kilou,2023-04-25T01:27:35Z,80,N/A
CLÉBER MACHADO - Podpah #602,"Que energia esse cara tem, cara leve, parece que te passa uma paz. Gente boa demais",joao,2023-04-25T03:40:54Z,54,N/A
CLÉBER MACHADO - Podpah #602,"Esse cara é daora demais, fez parte da minha infância 👏🏻",VR 46,2023-04-25T01:30:56Z,41,N/A
CLÉBER MACHADO - Podpah #602,Cléber Machado é Santos 🤍🐳😏,Jotavê Vulgo,2023-04-25T00:23:43Z,28,N/A
IGAO E MITICO NA PRAIA - Podpah #601,eles conversando e eu olhando a formação das ondas KKKKKAKAKAK,Kauan Santiago,2023-04-20T00:31:31Z,144,N/A
IGAO E MITICO NA PRAIA - Podpah #601,"Os episódios q mais gosto são os dois sozinhos conversando, é mto bom 😍😍😍😍",Sabrina Alves,2023-04-20T15:13:10Z,25,N/A
IGAO E MITICO NA PRAIA - Podpah #601,Início 5:50,Kely Soares,2023-04-20T00:13:55Z,21,N/A
IGAO E MITICO NA PRAIA - Podpah #601,a história da mina comprando os bagui me pegou 😂😂😂😂😂😂,júlio,2023-04-20T04:58:33Z,19,N/A
IGAO E MITICO NA PRAIA - Podpah #601,eu amo esses dois gordinhos😅💛,Vinicius Henrick,2023-04-20T00:27:29Z,16,N/A
IGAO E MITICO NA PRAIA - Podpah #601,Pod Praia?,Danillo Alves,2023-04-20T00:20:17Z,15,N/A
IGAO E MITICO NA PRAIA - Podpah #601,Amei esse formato!!,Marina Zimmermann,2023-04-20T01:52:43Z,14,N/A
IGAO E MITICO NA PRAIA - Podpah #601,"Cara, eles são muito louco...ó onde os cara tão gravando!! 😂😂😂😂",Edvanda Oliveira,2023-04-20T20:51:53Z,12,N/A
IGAO E MITICO NA PRAIA - Podpah #601,"Podpah sempre inovando, por isso é o maior do Brasil",Ezequiel,2023-04-20T03:49:03Z,11,N/A
IGAO E MITICO NA PRAIA - Podpah #601,"eu vejo a mama e da vontade de dar um abraço nela, muito fofa. No rango brabo a thais tbm, elas sao muito foinhas 🥰🥰🥰🥰",Daniel Faria,2023-04-22T10:22:23Z,10,N/A
MATUÊ - Podpah #600,Queremos Matue no rango brabo fazendo um Temaki,Fernando Tavares Guitarrista,2023-04-18T23:43:37Z,6251,N/A
MATUÊ - Podpah #600,"Slk, uma put@ história. Queria muito um filme contando toda essa história dele, seria um filme pika",Eduardo Saraiva,2023-04-19T00:31:42Z,1982,N/A
MATUÊ - Podpah #600,"A vibe boa q o Matuê passa nas músicas faz parte do que ele é, sou fã demais desse cara",multiverso,2023-04-18T22:48:26Z,1968,N/A
MATUÊ - Podpah #600,quem tbm acha que matue merece um filme? haha,Left Films,2023-04-19T03:49:05Z,831,N/A
MATUÊ - Podpah #600,"Muita visão envolvida,o muleke é anos luz a frente de todos",LK,2023-04-18T22:47:09Z,795,N/A
MATUÊ - Podpah #600,"eu sou um grande fã de matue. Não sei se seria possivel, mas você\npode por favor colocar legendas em\ninglês. estou localizado em nova\nyork, atualmente aprendendo\nportuguês, mas ainda sou novo\nnisso",Random One,2023-04-18T23:35:09Z,755,N/A
MATUÊ - Podpah #600,Tuê é puro. Q cara de luz! Oq ele passa na música resplandece a essência dele de paz slk,Giovanna Benetti,2023-04-19T03:43:10Z,720,N/A
MATUÊ - Podpah #600,A Clara é FODASTICA ❤,Gil Vasconcelos,2023-04-19T01:41:14Z,430,N/A
MATUÊ - Podpah #600,"""liguei pro meu mano favel, botei a 30 no papel, as vezes a vida nos obriga a fazer escolhas na caidaa",LIPE!,2023-04-18T23:34:08Z,366,N/A
MATUÊ - Podpah #600,"Talvez os brasileiros nem reparem nisso mas , matue fala português corretamente ❤",Yannick Dopeboyx,2023-04-21T00:01:02Z,328,N/A
TETO - Podpah #599,"Teto soube focar nele, criou tendência e soube valorizar seu próprio corre.",Tio Hashi,2023-04-17T22:07:30Z,1094,N/A
TETO - Podpah #599,"Ele nasceu aqui na minha cidade, é muito lindo ver ele estourar assim",𝐴𝑛𝑎 𝐿𝑢𝑖𝑧𝑎!💙𝙵𝙰̃ 𝙳𝙾 𝙵𝚁𝙴𝙸𝚃𝙰𝚂,2023-04-17T22:51:05Z,464,N/A
TETO - Podpah #599,"Os caras do nordeste tão no topo, merecido",Geovane M,2023-04-17T23:18:43Z,279,N/A
TETO - Podpah #599,"show do tue é absurdo, grato por ter a oportunidade de assistir pessoalmente",joabe vinicius,2023-04-18T00:04:05Z,240,N/A
TETO - Podpah #599,30praum é o orgulho do nordeste ❤,Vitória Castro,2023-04-18T00:26:15Z,213,N/A
TETO - Podpah #599,"Matue tá mais solto, engraçado, esse podcast foi show, rir muito",Alexandre Amorim,2023-04-17T23:12:04Z,191,N/A
TETO - Podpah #599,"A vibe dos sons do teto é uma felicidade sinistra, eu sempre sinto isso quando escuto! Principalmente nas primeiras, paypal, manha... É muito diferente, é o diferencial dele!",Levy Marques,2023-04-17T23:42:48Z,111,N/A
TETO - Podpah #599,"Os caras são muito importantes pra música, da pra perceber a paixão e o comprometimento que eles tem com q parada, brabos demais",Leonardo Meritan,2023-04-18T11:38:37Z,96,N/A
TETO - Podpah #599,Quem é a favor toda vez que for um trapstar no podpah eles subirem na mesa ? Porque eu sou porra !,André Santos,2023-04-17T22:06:22Z,85,N/A
TETO - Podpah #599,"Teto é diferenciado, todo sucesso pra ele",Vitor Fontes,2023-04-18T00:15:58Z,82,N/A
KLB - Podpah #598,"Quem não gosta de KLB bom sujeito não é!!! Carismáticos, talentosos, educados, divertidos. Eu amo!",Beatriz Franco,2023-04-15T01:08:01Z,378,N/A
KLB - Podpah #598,Sem exagero\n\nKLB é puro talento\nOs caras cantam Bee Gees com a maior perfeição 😍😍😍,MickaeL Max,2023-04-15T04:45:07Z,258,N/A
KLB - Podpah #598,Obrigado ao PodPah por esse episódio maravilhoso. KLB minha banda preferida desde sempre. Que Deus abençoe a todos foi muito bom 🙏🏻🙏🏻,Vinicius HDTV,2023-04-15T00:23:41Z,212,N/A
KLB - Podpah #598,Documentário do KLB seria doidera!  JÁ QUEROOOOO,JOTTA,2023-04-15T01:52:22Z,178,N/A
KLB - Podpah #598,meu crush da infância Leandro. Daí ele casou com a miss Brasil e eu percebi que era hora de parar de sonhar 😂,carina73b,2023-04-15T13:51:54Z,138,N/A
KLB - Podpah #598,"Nossa eles cantam muito, e da para perceber que eles aman cantar, demais",Marcilange Egydio,2023-04-15T01:55:12Z,115,N/A
KLB - Podpah #598,"Melhor PodCast dos últimos tempos. Conversa boa, músicas maravilhosas.  PARABÉNS.  KLB, fez parte da minha adolescência.",Kamila Miranda,2023-04-15T14:34:19Z,112,N/A
KLB - Podpah #598,Existe uma banda melhor que essa? Impossível,PH Melo,2023-04-15T01:09:37Z,105,N/A
KLB - Podpah #598,Bruno: “você tirar a lágrima de uma pessoa é muito difícil”\nEu tendo chorado duas vezes em 1h com eles cantando,Yasmim Almeida,2023-04-15T23:32:57Z,89,N/A
KLB - Podpah #598,"um dos melhores episódios de podcast que eu já vi, os caras foram com muita vontade e muita história é claro. que resenha boa!",LVCXSSN,2023-04-15T02:35:53Z,87,N/A
DIEGO RIBAS - Podpah #597,Meu sonho é entregar meu desenho pra ele... sou fã demais,Samuel Cristian,2023-04-14T00:19:45Z,246,N/A
DIEGO RIBAS - Podpah #597,"Diego, obrigado por acreditar no Flamengo naquele momento, sua importância por aqui é gigantesco, tivemos (torcida) algumas desavenças mas faz parte da relação",Felipe Rodrigues,2023-04-14T06:34:48Z,214,N/A
DIEGO RIBAS - Podpah #597,"ídolo demais, faz muita falta no MENGÃO.",Victor,2023-04-14T02:54:42Z,110,N/A
DIEGO RIBAS - Podpah #597,"Meu eterno Capitão, meu 10, amo Diego por tudo que ele representou no meu Flamengo e pela pessoa extraordinária que ele é. Sou fã do Diego desde sempre.",Luciana Lopes,2023-04-15T13:48:05Z,98,N/A
DIEGO RIBAS - Podpah #597,"Diego fala do Flamengo com um orgulho que arrepia, Ídolo demais, gostaria de vê-lo em um cargo oficial no clube.",lucas lucena,2023-04-26T18:09:30Z,97,N/A
DIEGO RIBAS - Podpah #597,"Ta maluco, esse cara é idolo maximo!!! Monstro sagrado do mengao ❤",Lohan Mattos,2023-04-14T05:12:58Z,63,N/A
DIEGO RIBAS - Podpah #597,Esse cara tá fazendo uma falta no flamengo pra controlar os jogadores mentalmente,luiz mateus,2023-04-14T05:54:38Z,40,N/A
DIEGO RIBAS - Podpah #597,"DIEGO, VOCÊ É FOD@! ❤",Luana Rodrigues,2023-04-14T02:51:23Z,38,N/A
DIEGO RIBAS - Podpah #597,Diego parece ser um ser humano muito bom!,Itz.guizinnZx,2023-04-14T04:53:24Z,34,N/A
DIEGO RIBAS - Podpah #597,Esse podcast me fez reviver \nAquele momento mágico \nDa fina sa libertadores...\nQue momento magnífico 🤩,Alyson Dias,2023-04-15T04:00:22Z,30,N/A
ALECSANDRO - Podpah #596,Alecgol brincou na copa do Brasil 2011. FJV ama vc !,Carriço FJV27a,2023-04-13T11:11:47Z,39,N/A
ALECSANDRO - Podpah #596,Um dos atacantes mais subestimados do futebol brasileiro,Joao Victor Silveira,2023-04-13T13:57:59Z,27,N/A
ALECSANDRO - Podpah #596,Alec gol da massa⚪️⚫️,Cinema bordado,2023-04-13T01:19:08Z,21,N/A
ALECSANDRO - Podpah #596,Grande Alec gol responsável por uma das minhas piores noites da minha vida de torcedor São Paulino pelo gol de calcanhar na libertadores 2010 😂,Ethan Winters,2023-04-15T03:49:35Z,13,N/A
ALECSANDRO - Podpah #596,Começa 7:44 🖖,knl prodigy,2023-04-13T03:15:25Z,9,N/A
ALECSANDRO - Podpah #596,Brabo demais!!,Matheus Castilho ⚡️,2023-04-13T02:40:37Z,7,N/A
ALECSANDRO - Podpah #596,Fantasma bem representado 👻👻👻 Indaiatuba cidade maravilhosa 🎉🎉,Jhonny david,2023-04-13T00:13:43Z,7,N/A
ALECSANDRO - Podpah #596,"Jogou demais no Inter, sempre será bem vindo ❤",Bianca,2023-04-13T11:42:46Z,6,N/A
ALECSANDRO - Podpah #596,"Se vc tá procurando a fala sobre quem pipocou na final da Libertadores 47:35. Agradeço demais quem quer seja que pipocou, se não tá bem, não bata mesmo!",Wesley Soares,2023-04-18T02:54:51Z,5,N/A
ALECSANDRO - Podpah #596,Gente boa e artilheiro nato... Boas lembranças dele no galo 🚀🚀🐓🐓,Marcelo Pereira,2023-04-17T17:53:29Z,5,N/A
PIXOTE - Podpah #595,"Dahora pixote é relíquia, quem concorda curti 👏🏾",Dan Ferreira,2023-04-12T00:47:13Z,44,N/A
PIXOTE - Podpah #595,"Velho que resenha esse episódio. Se eu já gostava do pixote, agora nem se fala.",Rondineli Silva Santos,2023-04-12T02:36:20Z,26,N/A
PIXOTE - Podpah #595,Amo pixote tem trazer sorriso maroto,Karina Ribeiro,2023-04-12T00:43:13Z,25,N/A
PIXOTE - Podpah #595,Começa em 7:20,Kevin Prado,2023-04-12T00:58:05Z,22,N/A
PIXOTE - Podpah #595,CHAMEM MAIS GENTE DO PAGODE!!!!\n\nÉ BOM DEMAIS!!,Igor Lazaro,2023-04-19T10:13:05Z,20,N/A
PIXOTE - Podpah #595,"Muito bom poder saber a história do pixote, escutei muito na minha adolescência... Uma pena que a galera mais nova não conhece.",Danilo Lemos,2023-04-13T05:08:56Z,8,N/A
PIXOTE - Podpah #595,Sou fã demaisssss! Um dos melhores show que já fui na vida. Dodô é fod4 demais ♥️♥️♥️♥️,BIANCA BARBOSA,2023-04-12T01:30:35Z,8,N/A
PIXOTE - Podpah #595,"Ja era fã, agora mais ainda, os caras são resenha demais.",Jefferson Bispo,2023-04-20T19:34:56Z,5,N/A
PIXOTE - Podpah #595,"Mano, cada dia melhor, sou fã de pagode do pixote, marcou época!! Cada dia uma paixão, e um sofrimento no pagode!! Que resenha show!!",Alesy Souza,2023-04-12T19:13:47Z,5,N/A
PIXOTE - Podpah #595,Melhor show que ja foi pixote pixote animação total,Rodrigo Ramos,2023-04-12T04:10:16Z,5,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,Nem ferrando q perdi isso por causa do sono 😢,NIX,2023-04-11T03:29:24Z,23,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,Começa 4:47,Jessé Clash,2023-04-11T12:27:01Z,15,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,até torço para um time pequeno ser campeão….. mas acho difícil…. impossível não é.,Cristina Burtyk,2023-04-11T10:07:37Z,11,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,QUE FASE VIVE MEU VERDÃO! 🐷💚,Guilherme A.,2023-04-12T00:01:04Z,9,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,Didi ..mlk humilde do catipoa.. tenho sorte de ser amigo e ter crescido vendo essa fera🫡❤️,Jonathan Santos,2023-04-11T11:54:56Z,8,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,Thiago Carpini para seleção brasileira já,Marcelo Severino,2023-04-11T08:12:14Z,8,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,corintiano não tem jeito…. faz questão de se manifestar…. rsrs,Cristina Burtyk,2023-04-11T10:00:54Z,4,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,Dahora demais,Paul Walker,2023-04-11T19:29:00Z,3,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,Gustavo Gomez 30:06,Kely,2023-04-12T18:03:55Z,2,N/A
PREMIAÇÃO PAULISTÃO 2023 - Podpah #594,Zé Rafael fala muito bem,Leo_ds30,2023-04-12T05:33:52Z,2,N/A
PSIRICO - Podpah #593,Manos vocês tem que levar Igor Kannario aí a história de vida dele vocês vão adora.,Lionel Messi na Inter,2023-04-09T00:13:11Z,66,N/A
PSIRICO - Podpah #593,Lollapalooza não chega aos pés da energia dos trios do PSI,Lucas E.,2023-04-08T02:12:01Z,36,N/A
PSIRICO - Podpah #593,"Krai nem teve mta view, psirico mto brabo lepo lepo sempre 🏆",Kamã999!,2023-04-08T00:25:37Z,34,N/A
PSIRICO - Podpah #593,TEM QUE CHAMAR IGOR KANNARIO,Ronald Abreu,2023-04-08T07:25:18Z,33,N/A
PSIRICO - Podpah #593,Tem que chamar Igor kanario muita vivência louca,Ian Santos,2023-04-10T00:18:25Z,10,N/A
PSIRICO - Podpah #593,"Tive a honra de ir em um show desse homem, a energia é incrível, muito alto astral",Manu Oliveira,2023-04-17T20:38:56Z,9,N/A
PSIRICO - Podpah #593,"MELHOR entrevista, eu tô de cara com a moral do MV! Brabo demais!",Mariana Freitas,2023-04-11T20:25:56Z,9,N/A
PSIRICO - Podpah #593,"A Bahia é o único estado, de muitas cores e de muitos amores, salve minha Bahia",Adilson conceição,2023-04-08T03:16:50Z,9,N/A
PSIRICO - Podpah #593,"Mano assistindo de novo, esse podcast com Márcio Victor foi incrível! Que cara inteligente e único. ❤❤❤❤",Viviane Figueiredo,2023-04-15T19:28:28Z,8,N/A
PSIRICO - Podpah #593,Marcio vc é um querido <3 Te adoro!!!!,Luedji Luna,2023-04-10T13:00:34Z,8,N/A
ROSSANDRO KLINJEY - Podpah #592,Senti falta do Rossandro falando da parte que ele é palestrante espírita. Ele é um dos maiores do Brasil.,MAILA ASCANIO,2023-04-07T17:43:35Z,259,N/A
ROSSANDRO KLINJEY - Podpah #592,"Toda a essência da doutrina estava nas palavras do Rossandro, as vezes não é necessário nomear, quem sabe a essência reconhece os valores. Amo suas entrevistas Rossandro, aprendendo sempre, muito obrigado ❤❤.",Tati Demars,2023-04-12T20:20:26Z,129,N/A
ROSSANDRO KLINJEY - Podpah #592,"Isso não foi uma entrevista, foi uma aula de vida! Obrigada Rossandro! 🙏🏻",Magda Maria,2023-04-11T14:39:21Z,103,N/A
ROSSANDRO KLINJEY - Podpah #592,"Obrigado equipe do Podpah e Rossandro, esse video foi perfeito, tava precisando dessas reflexões!!!",João Vitor,2023-04-07T02:32:58Z,71,N/A
ROSSANDRO KLINJEY - Podpah #592,"ROSSANDRO,DEU UMA AULA 👏👏👏Q VOLTE OUTRA VEZ!!",Alice Araujo,2023-04-07T00:16:03Z,67,N/A
ROSSANDRO KLINJEY - Podpah #592,Nunca houve um episódio tão necessário quanto esse! Vou compartilhar pra sempre!!!,Ruth Cruz Rebouças,2023-04-22T02:38:02Z,32,N/A
ROSSANDRO KLINJEY - Podpah #592,Que entrevista necessária! Foi espetacular!,Tarley Braga,2023-04-07T11:22:20Z,30,N/A
ROSSANDRO KLINJEY - Podpah #592,"Rossandro é maravilhoso! Ele não sabe, mas já me ajudou muiiito com os vídeos dele aqui no YouTube. Também já tive a grata oportunidade de assistir uma palestra dele aqui em Fortaleza ❤",Cynara Miranda,2023-04-07T14:48:14Z,26,N/A
ROSSANDRO KLINJEY - Podpah #592,"Sensacional! Que ep maravilhoso! Que humildade do Rossandro em se adaptar aos meninos, adaptar a linguagem... muita humildade😍🫶🏾🤎",Aline Almeida da Silva,2023-04-23T23:24:22Z,20,N/A
ROSSANDRO KLINJEY - Podpah #592,um dos melhores ep do Podpah... sensacional...,Cesinha,2023-04-07T19:33:42Z,19,N/A
LUÍS FELIPE FREITAS - Podpah #591,Geladeira velhaaaaa,João Gabriel,2023-04-06T01:01:55Z,620,N/A
LUÍS FELIPE FREITAS - Podpah #591,Lusinho monstro demais!,Daniel Afonso,2023-04-06T00:49:33Z,336,N/A
LUÍS FELIPE FREITAS - Podpah #591,1:14:00 - e foi mesmo 4x1 na final! Hahahaha NENSEEEEE!,Cecília Sanches,2023-04-10T00:10:13Z,169,N/A
LUÍS FELIPE FREITAS - Podpah #591,LFF melhor narrador do Brasil. Narra tudo 👏🏻👏🏻👏🏻,Thiago de Freitas,2023-04-06T02:39:32Z,161,N/A
LUÍS FELIPE FREITAS - Podpah #591,Luisinho narrador maravilhoso e rei do Geoguessr,Fabiana Mesquita,2023-04-06T01:15:58Z,149,N/A
LUÍS FELIPE FREITAS - Podpah #591,A narração de gol do Luisinho é uma das que mais da emoção pra mim. Maluco é bom demais,Matheus Veiga,2023-04-06T10:22:30Z,125,N/A
LUÍS FELIPE FREITAS - Podpah #591,Começa no tempo 6:18,knl prodigy,2023-04-06T02:38:30Z,120,N/A
LUÍS FELIPE FREITAS - Podpah #591,Simplismente a Geladeira Velham do entretenimento,kaike rodrigues,2023-04-06T04:47:14Z,106,N/A
LUÍS FELIPE FREITAS - Podpah #591,Luisinho é brabo demais! Referência total,Mussum Soberano,2023-04-06T01:15:20Z,103,N/A
LUÍS FELIPE FREITAS - Podpah #591,MELHOR NARRADOR não tem jeito! conheci na copa pelo cazé e não tem igual!,Marcela Peres,2023-04-06T02:41:19Z,50,N/A
TURMA DO PAGODE - Podpah #590,Por mais pessoal da cena do samba e pagode no podpah 👏🏾👏🏾👏🏾,Guilherme Caitano,2023-04-05T00:28:01Z,195,N/A
TURMA DO PAGODE - Podpah #590,Por mais pagode e samba no podpah,Jmvivaz,2023-04-05T01:37:58Z,34,N/A
TURMA DO PAGODE - Podpah #590,Começa 4:40,Milena,2023-04-05T04:21:55Z,30,N/A
TURMA DO PAGODE - Podpah #590,Thiaguinho precisa ir no podpah,Leoziinho Torres,2023-04-05T02:50:43Z,20,N/A
TURMA DO PAGODE - Podpah #590,Sou MUITO fã do Turma do Pagode!! Marcaram uma geração,Bernardo Konzen,2023-04-05T16:54:02Z,15,N/A
